timestamp,cpu_utilization,assigned_memory
15:24.2,0.010681152,0.006507874
21:48.7,0,0
40:50.5,0.000378609,0
55:31.4,0,0
10:45.1,0.021362305,0.0078125
02:08.9,8.39E-05,0
53:58.3,0.000518799,0.005012512
19:22.2,0.00402832,0.001256943
00:00.0,0.00067234,0.002075195
36:39.2,0.056091309,0.005149841
54:31.2,0.00017643,0.000508308
33:16.4,0.008911133,0.004684448
57:25.3,0.017700195,0.012893677
03:53.6,9.54E-05,0.008377075
45:21.2,0.019592285,0
20:16.0,0.001049042,0.010421753
03:34.4,6.87E-05,0.00390625
26:52.7,0.000309944,0.000258446
00:00.0,0.00566864,0.010604858
32:56.8,0.012924194,0
49:52.8,0.000151634,0.00668335
29:10.8,0.000218391,0.011016846
29:21.6,0.097900391,0.078125
11:44.2,0.000191689,0.002857208
18:58.7,0,0.006500244
14:50.3,0.001091003,0.001270294
49:48.0,0.001083374,0.002925873
51:57.8,0.031158447,0.009536743
26:25.2,0.007118225,0.002624512
44:54.9,0,0.013015747
44:11.1,9.06E-05,0.000813484
39:59.9,0.00579071,0.003250122
00:00.0,0.000331879,0.041625977
52:39.7,0.0008564,0.005210876
00:00.0,0.004699707,0
28:29.5,0,0.006500244
11:09.9,0.005615234,0.002624512
06:50.3,0.014556885,0
10:40.0,0.000272751,0.006011963
00:00.0,0.000697136,0.000434875
42:47.3,0.008010864,0.002624512
10:53.6,0.001968384,0.006500244
08:03.3,0,0.012374878
19:52.7,0.007965088,0.02041626
13:37.6,0.005187988,0.011169434
59:23.3,0.001091003,0.001270294
47:45.7,5.34E-05,0.000163078
18:17.2,0.038208008,0.023651123
21:25.5,0.00642395,0.002624512
00:00.0,0.004699707,0
21:17.2,0.004653931,0.001657486
31:22.5,0,0.012374878
20:16.0,0.001049042,0.010421753
48:47.0,8.77E-05,0
51:35.8,0.006095886,0
58:09.3,0.019592285,0
45:06.3,0.00020504,0.003997803
26:23.1,0.074462891,0.04296875
19:44.7,0.019592285,0
51:33.9,0.000156403,0.009475708
58:52.9,0,0
40:57.5,0.033813477,0
33:54.4,0,0.000370979
59:14.1,0,0.000235558
42:16.7,0,0.084960938
01:54.9,0,0
34:58.3,0.000616074,0.014587402
00:00.0,0.000353813,0.001302719
16:25.6,0.005439758,0.1875
32:01.5,0.018310547,0.010421753
49:43.6,0.000205994,0.003250122
00:00.0,0.000469208,0.000296593
22:13.6,0.003765106,0.007225037
40:50.4,0.000667572,0.004364014
00:00.0,0.000627518,0.002948761
55:10.4,0.000124931,0.100952148
35:44.6,0.00069046,0.008865356
46:23.4,0.012252808,0
06:28.1,0.000160217,0.002624512
00:00.0,0.002468109,0.003250122
12:26.4,0.000220299,0.003612518
43:39.2,0,0.003612518
06:36.8,0.074462891,0.04296875
17:21.6,0.012115479,0.008880615
31:18.7,0.00053215,0.002624512
30:50.9,0.004943848,0.007263184
31:35.5,0.026763916,0.102416992
09:07.2,8.39E-05,0
26:08.2,0.000108719,0
38:28.5,0.000205994,0.003250122
29:29.2,0.018310547,0.010421753
36:26.0,8.77E-05,0
31:23.8,0.006668091,0.010421753
01:24.3,0.000224113,0.001155853
41:53.5,0.012130737,0
11:29.7,0.018310547,0.010421753
00:43.6,0.000205994,0.003250122
44:09.7,0.031982422,0
25:41.6,0.001091003,0.001270294
50:15.3,0.005134583,0.006324768
38:03.8,0.020385742,0.003620148
21:32.5,0.017669678,0
00:00.0,0.055175781,0.083251953
20:16.0,0.001049042,0.010421753
00:00.0,0.000951767,0.000336647
32:29.7,0.000252724,0.003612518
00:00.0,0.003376007,0.002624512
55:00.2,0.000466347,0
00:00.0,0.00553894,0.00390625
02:13.1,0.000543594,0.005210876
25:06.1,0.015716553,0.00528717
00:00.0,0.024353027,0.00390625
55:24.7,0,0.003612518
05:30.4,0,0
00:00.0,0.004920959,0
03:40.4,0.031982422,0
33:42.3,0.000611305,0
29:15.0,0.001396179,0.014846802
00:00.0,0.000164032,0
56:32.9,0.000220299,0.000195503
15:08.4,0.000151634,0.00668335
17:03.3,0.001745224,0.000227928
00:00.0,0.006500244,0.002449036
19:50.5,0.004272461,0.017242432
08:47.4,0.004058838,0
43:55.2,0.000237465,0.00028038
00:00.0,0.00067234,0.002075195
03:52.2,0,0
42:08.7,0.000146866,0.0078125
00:00.0,0.000452042,0.002624512
20:16.8,0.029327393,0
39:14.2,0,0.002277374
00:00.0,0.000793457,0.000452042
08:05.2,0.00053215,0.002624512
05:09.0,0.002067566,0.003936768
35:03.9,8.39E-05,0
51:31.9,0.007995605,0.001976013
14:27.4,0.020568848,0.013412476
08:38.8,0.008544922,0.00245285
43:16.8,0.001155853,0
57:50.7,0.000184059,0.000209808
25:55.3,0.005508423,0.002624512
42:43.3,9.06E-05,0.000813484
27:26.4,0,0
15:24.5,0,0.000231743
25:34.2,0.000445366,0.002075195
41:52.1,0.000200272,0.00668335
06:38.8,0.002532959,0
35:50.8,0.000710487,0.024688721
49:56.9,0.001091003,0.001270294
32:59.0,0.006668091,0.010421753
50:53.4,0.000270844,0.000271797
12:50.0,0.000220299,0.000195503
30:13.3,0.031036377,0
08:51.6,0.000383377,0.051635742
32:13.0,0,0.001823425
37:07.4,0.01512146,0.005142212
02:30.4,0.004470825,0.014877319
19:06.1,0.004905701,0.073120117
26:14.2,0.000200272,0.00668335
32:36.1,3.81E-06,0.009368896
18:15.7,0.000130653,0
17:49.7,0.000654221,0
41:29.2,0.027008057,0.032653809
54:04.1,0.009109497,0
00:00.0,0.015197754,0.007774353
01:08.8,0.000611305,0
00:00.0,0.104125977,0.135742188
20:58.6,0.005256653,0.002475739
15:22.9,0.000200272,0.00668335
35:20.2,0.085205078,0.041015625
45:07.3,0.003765106,0.007225037
27:49.2,0.001607895,0.001605988
32:03.0,0.003005981,0.030303955
24:52.2,0.000406265,0.00390625
39:41.6,0.000890732,0.005210876
50:21.3,0.008178711,0.003612518
22:04.3,0.011199951,0
00:00.0,0,0.003582001
19:50.5,0.004272461,0.017242432
00:24.7,0.000175476,0.003253937
00:00.0,0.002761841,0.024200439
00:00.0,0.004699707,0
57:37.9,0,0.002624512
01:55.2,9.54E-05,0.002624512
00:00.0,0.000569344,0
43:16.0,0,0.003704071
29:14.2,0.019378662,0
20:16.0,0.001049042,0.010421753
00:42.6,0.003536224,0
30:06.2,0.000205994,0.003250122
00:00.0,0.033996582,0.017700195
19:30.8,0.001192093,0
50:34.0,0,0
43:31.3,0.000231743,0.005691528
20:21.9,0,0.012374878
48:20.2,0.011871338,0
58:33.7,0.000329018,0.001823425
48:29.8,0.004974365,0
15:49.6,0.002693176,0.037231445
03:22.8,0,0.002277374
16:14.2,0.074462891,0.04296875
58:21.8,0.047302246,0
29:09.4,0.000205994,0.003250122
40:19.3,0.012451172,0.011169434
25:07.9,0.000798225,0.006507874
52:52.6,0.003997803,0.002162933
11:07.6,0.000151634,0.00668335
10:27.0,0,0.006500244
00:00.0,0.047485352,0.041625977
04:48.7,0.000378609,0.002624512
33:09.2,0.000270844,0.000271797
52:09.9,0.006095886,0
00:00.0,0.003883362,0
32:27.6,0.002365112,0.005210876
44:15.1,0.0051651,0.002624512
18:52.0,0.007980347,0.006507874
37:01.5,0.007980347,0.006507874
20:45.9,0,0.006500244
56:30.1,0.000831604,0.005218506
11:43.6,0.001745224,0.000227928
19:17.8,0.002365112,0.005210876
56:16.0,0.004882813,0.001823425
26:50.6,0.000354767,0.005187988
39:05.5,0.000220299,0.000195503
17:10.7,0.000611305,0
00:00.0,0.001077652,0
20:51.0,0.006065369,0.001914978
04:31.4,0.082641602,0
55:10.4,0.000124931,0.100952148
37:00.7,0.000205994,0.003250122
47:22.0,0.025482178,0.02166748
33:06.8,0,0.00154686
21:27.0,6.39E-05,0
24:19.1,0.00053215,0.009750366
16:48.7,0,0.084960938
39:15.2,0.059143066,0
47:28.1,0.00103569,0
17:36.8,0.034729004,0
54:36.6,0,0
41:10.6,0.003921509,0.007217407
00:25.0,0.033813477,0
54:15.0,0.007324219,0.003883362
57:39.8,0.001745224,0.000227928
46:37.1,0.001745224,0.000227928
00:00.0,0.004920959,0
20:16.0,0.001049042,0.010421753
05:38.2,0.000518799,0.005012512
45:45.0,0.000182152,0.001470566
25:41.0,0.000205994,0.003250122
45:22.0,0.001411438,0.000441551
39:53.8,0.003051758,0
41:43.8,0.002365112,0.005210876
00:33.5,0.005439758,0.1875
50:03.3,0.000400543,0.002624512
48:24.0,0.000556946,0.00026989
00:00.0,0.030548096,0.002605438
00:00.0,0.072143555,0.055114746
09:59.7,0.037719727,0.013412476
01:45.9,0,0.070922852
24:51.5,0.017700195,0.012893677
00:00.0,0.004592896,0
00:54.4,8.39E-05,0
00:00.0,0.000500679,0.000337601
33:07.2,0.047302246,0
43:54.4,0.018371582,0.034606934
56:04.9,0.00642395,0.002624512
19:39.9,6.87E-05,0.00390625
36:22.9,0.025421143,0.010620117
52:22.8,0,0.006500244
03:13.5,0.000175476,0.003253937
20:16.0,0.001049042,0.010421753
24:48.6,0.004653931,0.001657486
00:00.0,0.023498535,0.006507874
31:54.3,0.000151634,0.00668335
20:01.2,0.000205994,0.003250122
57:24.1,0.001411438,0.000441551
41:59.4,0.000164986,0.003612518
14:32.2,0.003108978,0
32:31.4,0.013763428,0
41:17.5,0.036499023,0
00:00.0,0.005905151,0.001752853
07:26.0,0.000329018,0
06:05.1,0.054870605,0
36:30.2,0.012924194,0
00:00.0,0.004951477,0.004348755
00:00.0,0.004119873,0.041442871
16:29.6,0.000324249,0.000535011
45:52.4,0,0
38:10.2,0.000577927,0.002475739
58:38.5,0.000218391,0.011016846
23:34.7,0,0.002624512
43:54.4,0.001745224,0.000227928
15:37.2,0,0.006500244
51:53.2,0.000218391,0.011016846
37:21.6,0.013534546,0.011169434
00:00.0,0.005500793,0.003868103
51:55.9,0,0
44:00.1,0.001472473,0.069091797
22:09.7,0.001512527,0.000226974
00:00.0,0.000368118,0.003612518
45:02.3,0.000332832,0.006011963
38:30.0,0,0
45:49.2,0.007980347,0.006507874
40:51.5,0.021362305,0.0078125
36:26.6,0.010620117,0
36:36.7,0.005615234,0.002624512
25:44.7,0.000443459,0.000206947
12:45.1,0.001533508,0.000293732
19:40.9,0.015686035,0.016937256
45:30.9,0.008087158,0
17:14.0,0.001214981,0.002624512
00:00.0,0.008346558,0.009475708
37:44.6,0.004013062,0.005210876
43:56.3,0.033813477,0
16:23.1,0.00402832,0.001256943
38:13.2,6.87E-05,0.014831543
00:00.0,0.000132561,0
11:52.8,0,0.006500244
35:54.0,0.01222229,0.001750946
07:39.0,0.013534546,0.011169434
13:04.8,0.005615234,0.002624512
16:28.8,0.000514984,0.005210876
13:42.9,0.000936508,0.000636101
33:55.3,0.000218391,0.011016846
51:48.4,0.000364304,0
45:07.2,0.000220299,0.000195503
37:53.5,0.000518799,0.005012512
03:54.7,0.011001587,0
39:15.1,0.004974365,0
48:41.6,0.002761841,0.024200439
23:33.8,0.059692383,0
54:42.0,6.87E-05,0.00390625
47:50.6,0.031036377,0
20:49.8,0.000654221,0
20:16.0,0.001049042,0.010421753
21:47.6,0,0.000231743
11:15.6,0,0.005210876
18:55.3,0.000205994,0.003250122
00:00.0,7.06E-05,0.003253937
06:15.6,0.000433922,0.005210876
21:20.7,0.002365112,0.005210876
42:21.8,0.010574341,0
00:00.0,0.004257202,0.002189636
59:24.7,0.000301361,0.005638123
00:00.0,0.000146866,0
46:27.6,0.011749268,0.00377655
07:00.7,0,0
19:51.3,0.000200272,0.00668335
55:16.1,0.003765106,0.007225037
30:11.7,0.000151634,0.00668335
41:41.9,0,0
30:57.9,0.004943848,0.007263184
03:30.1,0,0
49:33.3,0,0.000231743
46:49.0,0.020385742,0.003620148
16:34.0,0.001543045,0.001016617
41:12.4,0,0
03:09.9,0.000890732,0.005210876
00:00.0,0.000239372,0
00:00.0,0.00271225,0.007827759
15:32.6,0.001192093,0
04:31.7,0.005943298,0.002632141
30:51.8,0.000200272,0.00668335
00:00.0,0.005882263,0.005096436
48:39.0,0,0.000231743
00:00.0,0.000245094,0.000360489
14:06.2,0.017669678,0
48:46.8,0.082641602,0
00:00.0,0.004631042,0.002624512
50:01.3,0.005393982,0.002624512
00:00.0,0.000230789,0.001718521
31:04.2,0.005439758,0.1875
24:57.7,0.032226563,0
06:45.2,0.000182152,0.008483887
52:11.1,0.004356384,0.001655579
45:19.3,0.021850586,0
39:46.4,0.002033234,0.021270752
51:54.9,0.019165039,0
00:00.0,0.015319824,0.002117157
25:41.3,0.001745224,0.000227928
00:00.0,0.000225067,0.001646042
47:24.1,0.000364304,0
22:23.1,0.004943848,0.007263184
00:00.0,0.000697136,0.000434875
00:00.0,0.003543854,0.02130127
36:16.6,0,0
41:23.9,0.001234055,0
00:00.0,0.006500244,0.002449036
55:25.8,0.001091003,0.001270294
00:00.0,0.000120163,0
59:43.1,0.033813477,0
12:30.2,0,0.00220871
58:19.7,0.00151062,0.002960205
00:00.0,0.071411133,0.056213379
27:42.6,0.000988007,0.015625
33:09.1,0,0.002552032
39:23.2,0.021362305,0.0078125
20:16.0,0.001049042,0.010421753
18:15.4,0.002365112,0.005210876
14:40.6,0.026153564,0
52:10.2,0.0001688,0.00528717
52:46.1,0,0
06:41.0,0.0008564,0.005210876
55:10.4,0.000124931,0.100952148
51:56.1,0.000611305,0
49:00.5,0.000151634,0.00668335
32:15.8,0.025421143,0.010620117
46:30.5,0.000329018,0.001823425
00:00.0,0.001266479,0.005210876
08:35.3,0.004013062,0.005210876
12:19.1,0.007316589,0.002407074
07:57.6,9.16E-05,0.00390625
00:00.0,0.011962891,0.00227356
01:47.5,0,0.002552032
40:15.9,0,0.000210762
06:51.3,0.000798225,0.006507874
45:21.2,0.029663086,0
13:13.7,0.056091309,0.005149841
02:08.5,0.000368118,0.005729675
03:34.1,0.00097847,0.004295349
51:25.0,9.06E-05,0.000813484
17:57.4,3.34E-05,0
44:49.2,0.013534546,0.011169434
24:44.6,0,0.007614136
36:22.3,0,0.002624512
22:43.5,0.008560181,0.001939774
00:00.0,0.00050354,0
05:50.1,0.026153564,0
57:53.3,9.06E-05,0.000813484
14:25.5,0.000890732,0.005210876
57:52.7,0.007980347,0.006507874
27:17.7,0.000378609,0.002624512
13:54.6,3.34E-05,0
54:07.1,0.005439758,0.1875
25:55.5,0.012969971,0
00:00.0,0.009216309,0
55:10.4,0.000124931,0.100952148
26:26.9,0.023864746,0.027435303
50:39.6,0.006095886,0
52:42.5,0.013534546,0.011169434
58:59.5,0.000218391,0.011016846
07:42.3,0.000174522,0.00377655
54:51.2,0.0008564,0.005210876
29:20.5,0.003997803,0.002162933
12:03.3,0.000151634,0.00668335
38:11.4,0.021362305,0.0078125
10:24.8,5.25E-05,0.003612518
51:40.6,0,0
00:00.0,0.020507813,0
20:16.0,0.001049042,0.010421753
53:59.1,0.000166893,0.023773193
35:07.4,0.033813477,0
51:30.2,0.020385742,0.003620148
39:51.0,0.004653931,0.001657486
48:17.3,0.002002716,0.000436783
07:31.6,0.019592285,0
23:05.2,0.000245094,0.000360489
00:00.0,0.000189781,0.001470566
15:58.0,0.000220299,0.000195503
00:00.0,0.000452042,0.002624512
55:40.2,0.232910156,0.199707031
00:00.0,0.000941277,0.000403404
12:24.0,0.000494003,0
42:11.0,0.000611305,0
52:28.5,0.000200272,0.00668335
00:00.0,0.03717041,0
08:34.7,0.005302429,0
00:00.0,0.000250816,0
36:18.1,0,0.007614136
53:46.2,0.007980347,0.006507874
40:08.9,0.000228882,0.013046265
21:45.1,0.000443459,0.000206947
01:31.3,0.025421143,0.010620117
26:44.7,0.009109497,0
39:47.2,0.000907898,0.011383057
37:50.3,0.001390457,0.0076828
18:12.2,0.000160217,0.002624512
05:30.4,0.030975342,0.009521484
00:00.0,0.000254631,0
49:36.4,0.000200272,0.00668335
00:00.0,0.010772705,0.014846802
34:15.2,0.00039959,0.002780914
21:27.4,0.059692383,0
16:49.6,0.009109497,0
43:54.4,0.018371582,0.034606934
13:23.4,0.000205994,0.003250122
14:20.6,0.00605011,0.003742218
38:05.5,0,0.006500244
39:25.8,0.097900391,0.078125
56:10.7,0.00579071,0
16:19.8,0.000200272,0.00668335
47:05.6,0.000716209,0
17:49.2,0.000220299,0.000195503
44:50.8,0,0
00:00.0,0.011016846,0.002098083
46:34.0,0.031982422,0
46:05.2,0.008132935,0.002502441
08:17.9,0.001411438,0.000441551
21:07.2,0.001745224,0.000227928
03:02.8,0.010681152,0.006507874
55:01.7,0.005439758,0.1875
02:59.4,0.00693512,0.002189636
00:00.0,0.000946999,0
30:59.3,0.04876709,0.0050354
50:34.8,0,0.000231743
47:04.8,0,0
00:00.0,0.004920959,0
31:11.8,0,0.000231743
08:40.2,0,0.001838684
26:42.1,0.002365112,0.005210876
04:52.6,0.025604248,0.003368378
38:19.4,0.027008057,0.032653809
00:00.0,0.000941277,0.000403404
35:48.9,0.031982422,0
49:21.4,0.001745224,0.000227928
17:34.5,0.000112534,0.001054764
58:54.3,0.016571045,0
12:19.2,0.001745224,0.000227928
32:19.1,0.034729004,0
21:01.1,0,0.007614136
19:49.4,0.011993408,0
42:24.1,0.007324219,0.003883362
15:09.3,0.007980347,0.006507874
00:00.0,0.001537323,0
00:00.0,0.000164986,0.003612518
42:13.3,0.005439758,0.1875
43:35.9,0.007919312,0.00213623
32:34.1,0,0.004188538
49:45.0,0.006004333,0
54:43.9,0.000200272,0.00668335
51:45.8,0.000174522,0.00377655
00:00.0,7.92E-05,0.003242493
22:44.4,5.05E-05,0.00020504
46:53.6,0.033813477,0
27:47.5,0.009536743,0
04:18.5,0.005966187,0
02:01.9,0.000220299,0.000195503
28:31.9,0.000151634,0.00668335
46:20.6,0.000205994,0.003250122
35:10.0,0.000220299,0.000195503
06:26.9,0.00053215,0.009750366
44:50.6,6.87E-05,0.00390625
19:40.2,0.006095886,0
37:49.4,0.004943848,0.007263184
00:00.0,0.00014782,0
49:18.0,0.005630493,0
53:08.1,0.007316589,0.002407074
00:00.0,0.01171875,0.002098083
38:13.9,0.097900391,0.078125
00:00.0,0.000253677,0.001752853
21:19.1,0.026153564,0
24:30.0,0.000506401,0.000431061
29:32.9,0.013565063,0.000254631
00:00.0,0.047485352,0.041625977
32:30.7,0,0
00:00.0,0.026824951,0
24:12.6,0.005439758,0.1875
20:16.0,0.001049042,0.010421753
18:32.3,9.73E-05,0.002574921
02:00.7,0.007980347,0.006507874
50:24.6,0,0.004188538
42:02.7,0.000667572,0.004364014
03:46.7,0.000231743,0.002819061
56:17.6,0.000220299,0.000195503
13:27.3,0.006065369,0.001914978
09:03.8,0,0.000231743
25:59.9,0.000200272,0.00668335
56:32.1,0.001867294,0
20:16.0,0.001049042,0.010421753
30:02.6,0,0
51:14.7,0.000182152,0.001470566
05:39.6,0.002365112,0.005210876
55:53.1,0.0008564,0.005210876
22:39.2,0.006065369,0.001914978
14:02.1,0.001745224,0.000227928
35:47.3,0.000270844,0.000271797
06:15.4,0.000205994,0.003250122
00:00.0,0.000146866,0
36:51.0,0,0.006500244
36:39.2,0.006065369,0.001914978
39:19.0,0.003292084,0.007362366
49:47.7,0.000756264,0.002540588
05:39.6,0.000200272,0.00668335
41:53.0,0.005439758,0.1875
00:00.0,0.000120163,0
09:24.5,0.004707336,0.002479553
54:38.3,0,0.002555847
18:12.8,0.02331543,0
40:38.5,0,0.000964165
21:44.8,0.005439758,0.1875
28:27.5,0.000486374,0.006958008
00:00.0,0.015319824,0.002117157
14:18.3,0.011001587,0
48:43.3,0.02331543,0
41:05.1,0,0
22:01.1,0.019592285,0
01:11.9,0.031036377,0
33:55.1,0.000220299,0.000195503
11:02.5,0.003005981,0.030303955
26:35.5,0.005615234,0.002624512
00:00.0,0.003761292,0
56:10.9,0.000400543,0.002624512
43:12.8,0.001745224,0.000227928
56:29.3,0.000490189,0.000385284
00:00.0,0.000452042,0.002624512
29:03.9,0.000611305,0
00:00.0,0.000230789,0.001718521
34:22.5,0.001586914,0.007270813
03:58.9,0.000220299,0.000195503
41:41.9,0,0.00207901
02:44.2,0,0
42:09.1,0.007980347,0.006507874
38:42.0,0.000218391,0.011016846
17:49.3,0.003765106,0.007225037
11:40.6,0.000160217,0.002624512
20:16.0,0.001049042,0.010421753
00:00.0,0.001655579,0.002624512
20:26.2,0.011978149,0.000254631
58:56.6,0.006668091,0.010421753
40:46.0,0.000329018,0.001823425
47:09.8,0.006095886,0
25:23.2,0,0
29:24.7,0.000220299,0.000195503
35:59.4,0.003536224,0
06:24.5,0.000756264,0.002540588
32:36.1,3.81E-06,0.009368896
59:03.7,0.009155273,0
56:07.9,0.01335144,0.003612518
00:00.0,0.001077652,0
51:03.1,0.279785156,0.161621094
14:55.7,0.016967773,0
19:49.1,0,0.000231743
46:21.2,0,0
03:38.4,0.000200272,0.00668335
00:00.0,0.042663574,0.03137207
00:00.0,0.000100136,0.002277374
00:00.0,0,0.001581192
32:20.6,0.023681641,0.031616211
00:00.0,0.000734329,0.00390625
00:00.0,0.018127441,0
10:48.8,0.000611305,0
19:48.8,0.004013062,0.005210876
54:20.0,0.000329018,0.001823425
08:31.0,0.007316589,0.002407074
00:03.0,0.003612518,0.007286072
43:29.3,0.000890732,0.005210876
00:00.0,0.000113487,0.002967834
25:43.3,0.006095886,0
31:42.7,0.000611305,0
55:10.7,0.012252808,0
42:13.7,0,0.004821777
11:38.1,0.000151634,0.00668335
35:22.1,0.007980347,0.006507874
00:00.0,0.000577927,0
15:36.2,8.39E-05,0
00:00.0,0.000102043,0.003253937
00:00.0,0.00793457,0.0131073
00:00.0,0.001655579,0.002624512
00:00.0,0.047485352,0.041625977
17:27.8,0.000311852,0.001823425
36:05.8,0.001491547,0.00390625
39:03.0,0.001543045,0.001016617
48:10.1,0,0.000231743
07:18.0,0.000166893,0.001615524
02:46.7,0.000200272,0.00668335
45:39.2,0.000347137,0.005210876
20:05.9,0,0.000370979
05:04.4,0.056091309,0.005149841
45:53.2,0,0.000370979
22:19.1,0.000685692,0.001750946
33:48.1,0.0008564,0.005210876
05:45.9,0.0008564,0.005210876
34:11.6,0.026763916,0.102416992
30:17.9,0.022460938,0
33:58.0,0.014328003,0.027862549
43:10.4,0,0
49:35.1,0.000658035,0.008346558
23:08.9,0,0.005210876
00:00.0,0,0.001562119
08:08.9,0.004013062,0.005210876
02:36.4,0.021850586,0
33:40.4,0.033996582,0
03:38.5,0.012130737,0
59:36.1,0.000200272,0.00668335
27:35.1,0.047302246,0
06:55.9,0.000267982,0.011978149
18:02.3,0.021362305,0.0078125
00:28.5,0.006607056,0.002605438
46:19.3,0,0
53:50.9,0.001745224,0.000227928
07:11.7,0.000265121,0
43:22.0,0.019592285,0
27:13.5,0.000400543,0.002624512
00:00.0,0.024353027,0.00390625
58:10.3,0.004226685,0.003242493
12:54.3,0.000400543,0.002624512
38:04.3,0.020385742,0.003620148
27:42.0,0.040344238,0
39:56.7,0.005966187,0.002731323
48:09.2,0.000200272,0.00668335
00:00.0,0.003017426,0.005210876
28:16.4,0.005958557,0.002845764
17:43.5,0.000890732,0.005210876
40:52.4,0.000611305,0
42:25.3,0.000383377,0.051635742
36:33.6,0.005439758,0.1875
52:15.0,0.001276016,0.000302315
07:13.4,0.008682251,0.002624512
34:13.9,0.001745224,0.000227928
39:53.2,0.000575066,0.002075195
12:17.9,0.005966187,0.002731323
26:52.9,0.006065369,0.001914978
55:53.2,0.06652832,0.016143799
22:01.4,0.000220299,0.000195503
43:59.6,0.005958557,0
25:43.9,0.000200272,0.00668335
36:49.8,0.0008564,0.005210876
53:56.7,0.001304626,0
33:35.2,0.000611305,0
43:00.0,0.00125885,0.012832642
07:28.0,0.000890732,0.005210876
27:34.6,0.000135422,0.010406494
45:42.0,0,0.006500244
42:38.2,0,0.012374878
00:00.0,0.00014782,0.000982285
01:41.8,0.04876709,0.0050354
07:52.9,0.00579071,0
43:24.7,0.002365112,0.005210876
34:56.0,0,0
12:14.8,0.00103569,0
00:00.0,0.000254631,0
47:07.6,0.000301361,0.001470566
02:02.5,0.001091003,0.001270294
47:10.1,0.037719727,0.013412476
42:41.3,0.000230789,0.010803223
30:30.3,0.00579071,0
30:55.9,0.004257202,0.002189636
00:00.0,0.000734329,0.00390625
00:00.0,0.015319824,0.002117157
18:59.7,0.002296448,0.003585815
24:19.2,0,0.002391815
30:43.5,0.007919312,0.00213623
39:43.5,0.000174522,0.00377655
11:04.5,0.001794815,0.01171875
40:15.5,0.004226685,0.003242493
59:38.5,0.000890732,0.005210876
52:48.5,0.000776291,0.000338554
15:15.0,0,0
35:39.3,0.000205994,0.003250122
47:46.3,0.007980347,0.006507874
11:32.4,0.007965088,0.02041626
12:51.7,0.007118225,0
54:54.1,0,0
16:36.6,0.000218391,0.011016846
46:29.0,0,0.002624512
00:00.0,0.000946999,0
56:31.3,0.005958557,0
44:13.4,9.06E-05,0.000813484
34:16.4,0.005210876,0.04888916
38:47.8,0.0008564,0.005210876
44:34.4,0.004470825,0.014877319
17:54.7,0.007324219,0.003883362
03:16.1,0.023986816,0.006126404
48:39.1,0.000205994,0.003250122
49:09.0,0.000951767,0.000336647
04:31.1,0.008010864,0.002624512
59:59.4,0.019714355,0
01:39.3,0.000668526,0
30:22.9,0.000611305,0
35:40.6,0.000611305,0
49:10.9,0.0008564,0.005210876
44:12.1,9.06E-05,0.000813484
20:16.0,0.001049042,0.010421753
00:00.0,0.008178711,0.025909424
06:36.7,0.01940918,0.017272949
05:17.5,0.01020813,0
09:27.0,0.000205994,0.003250122
06:49.3,0.001083374,0.002925873
32:41.6,0.007316589,0.002407074
07:10.1,0.01965332,0.019989014
46:41.0,0,0.002624512
05:54.7,0.000163078,0
00:00.0,0.069091797,0.03527832
07:31.5,0.000611305,0
00:00.0,0.00075531,0.001562119
18:22.0,0.019592285,0
00:00.0,0.000260353,0.0078125
54:20.0,0.013595581,0
55:10.4,0.000124931,0.100952148
05:26.4,0.001670837,0.008850098
00:00.0,0.046508789,0
38:53.2,0.001745224,0.000227928
53:48.7,0.001251221,0.00390625
20:54.1,0.035888672,0.013412476
04:43.9,0.02331543,0
03:58.5,0.0008564,0.005210876
41:44.4,0.001678467,0.002536774
58:18.1,0.019592285,0
00:37.9,0.000218391,0.011016846
33:52.4,0.031036377,0
46:40.9,0.054626465,0
00:00.0,0.02947998,0
23:43.4,0.006065369,0.001914978
45:36.0,0.004264832,0.00693512
00:00.0,0.03112793,0.017700195
12:26.2,0.001091003,0.001270294
52:33.8,0,0.004188538
00:00.0,0.005500793,0.003868103
40:41.0,0.007980347,0.006507874
00:00.0,9.73E-05,0.003494263
00:00.0,0.003582001,0
00:00.0,0.000631332,0.001953125
12:53.2,0.000506401,0.000431061
03:21.3,0.031158447,0.028747559
20:16.0,0.001049042,0.010421753
44:55.1,0.001745224,0.000227928
16:11.8,0.000205994,0.003250122
05:15.2,0.002822876,0.033752441
43:36.3,0.00014782,0.001470566
03:33.4,0.002140045,0
04:11.4,0.029754639,0.023284912
06:42.1,0,0.002552032
19:16.0,0.000228882,0.013046265
45:17.2,0.006004333,0.001562119
10:54.6,0.007980347,0.006507874
35:47.1,0.024139404,0.009765625
24:59.6,0.008010864,0.002624512
42:17.5,0.000227928,0.006011963
24:29.1,0,0.000231743
00:00.0,0.059143066,0
39:27.6,0.000218391,0.011016846
19:50.5,0.004272461,0.017242432
32:36.1,3.81E-06,0.009368896
00:00.0,0.006622314,0
43:46.8,0,0.013015747
04:06.4,0.011978149,0.000254631
28:14.9,0.001968384,0.006500244
20:49.5,0.019104004,0
31:43.8,0.000611305,0
55:58.0,0.000332832,0.006011963
56:45.0,0,0
22:56.8,9.54E-07,0
45:26.4,0.037719727,0.013412476
00:00.0,0.003959656,0
08:54.8,0.000518799,0.005012512
41:41.9,0.000151634,0.00668335
25:24.1,0,0
